id,dteday,Season,Hour,Holiday,Days,Workdays,Weather,Temp,TempFeeled,Humidity,Windspeed,Casual,Registered,Total User,Suhu
5196,2011-08-09,Fall,9,No,Tue,Yes,Not Good,31.98,37.12,62.0,8.9981,34,141,175,Normal
5197,2011-08-09,Fall,10,No,Tue,Yes,Not Good,32.800000000000004,38.635000000000005,59.0,15.001299999999999,55,89,144,Normal
5198,2011-08-09,Fall,11,No,Tue,Yes,Good,32.800000000000004,38.635000000000005,59.0,15.001299999999999,61,88,149,Normal
5199,2011-08-09,Fall,12,No,Tue,Yes,Good,33.62,39.395,56.00000000000001,12.998000000000001,60,125,185,Normal
5200,2011-08-09,Fall,13,No,Tue,Yes,Good,34.44,39.395,49.0,11.0014,48,127,175,Normal
5201,2011-08-09,Fall,14,No,Tue,Yes,Good,35.26,39.395,44.0,19.0012,53,95,148,Normal
5202,2011-08-09,Fall,15,No,Tue,Yes,Good,35.26,38.635000000000005,39.0,19.0012,58,106,164,Normal
5203,2011-08-09,Fall,16,No,Tue,Yes,Good,35.26,38.635000000000005,39.0,19.999499999999998,57,228,285,Normal
5204,2011-08-09,Fall,17,No,Tue,Yes,Good,32.800000000000004,37.88,55.00000000000001,11.0014,79,453,532,Normal
5205,2011-08-09,Fall,18,No,Tue,Yes,Good,32.800000000000004,37.88,55.00000000000001,12.998000000000001,97,488,585,Normal
5206,2011-08-09,Fall,19,No,Tue,Yes,Good,32.800000000000004,37.12,49.0,7.0015,69,302,371,Normal
5207,2011-08-09,Fall,20,No,Tue,Yes,Good,32.800000000000004,36.364999999999995,43.0,12.998000000000001,34,258,292,Normal
5208,2011-08-09,Fall,21,No,Tue,Yes,Good,31.98,34.849999999999994,46.0,16.997899999999998,46,184,230,Normal
5209,2011-08-09,Fall,22,No,Tue,Yes,Good,31.98,34.849999999999994,46.0,19.999499999999998,28,127,155,Normal
5210,2011-08-09,Fall,23,No,Tue,Yes,Good,31.16,34.089999999999996,48.0,19.0012,22,53,75,Normal
5211,2011-08-10,Fall,0,No,Wed,Yes,Good,30.34,33.335,51.0,15.001299999999999,19,18,37,Normal
5212,2011-08-10,Fall,1,No,Wed,Yes,Good,29.52,33.335,54.0,12.998000000000001,7,10,17,Normal
5213,2011-08-10,Fall,2,No,Wed,Yes,Good,29.52,33.335,54.0,11.0014,1,10,11,Normal
5214,2011-08-10,Fall,3,No,Wed,Yes,Good,28.7,32.574999999999996,57.99999999999999,11.0014,1,3,4,Normal
5215,2011-08-10,Fall,4,No,Wed,Yes,Good,28.7,32.574999999999996,54.0,8.9981,1,4,5,Normal
5216,2011-08-10,Fall,5,No,Wed,Yes,Good,27.880000000000003,31.819999999999997,61.0,6.0032,2,30,32,Normal
5217,2011-08-10,Fall,6,No,Wed,Yes,Good,27.880000000000003,31.819999999999997,61.0,0.0,9,110,119,Normal
5218,2011-08-10,Fall,7,No,Wed,Yes,Good,28.7,32.574999999999996,57.99999999999999,6.0032,16,289,305,Normal
5219,2011-08-10,Fall,8,No,Wed,Yes,Good,30.34,33.335,51.0,12.998000000000001,38,361,399,Normal
5220,2011-08-10,Fall,9,No,Wed,Yes,Good,31.16,34.089999999999996,48.0,15.001299999999999,32,148,180,Normal
5221,2011-08-10,Fall,10,No,Wed,Yes,Good,32.800000000000004,36.364999999999995,43.0,15.001299999999999,41,72,113,Normal
5222,2011-08-10,Fall,11,No,Wed,Yes,Good,32.800000000000004,35.605,41.0,26.0027,54,95,149,Normal
5223,2011-08-10,Fall,12,No,Wed,Yes,Good,33.62,36.364999999999995,38.0,19.999499999999998,74,166,240,Normal
5224,2011-08-10,Fall,13,No,Wed,Yes,Good,33.62,36.364999999999995,38.0,19.0012,41,150,191,Normal
5225,2011-08-10,Fall,14,No,Wed,Yes,Good,34.44,36.364999999999995,34.0,22.0028,62,116,178,Normal
5226,2011-08-10,Fall,15,No,Wed,Yes,Good,35.26,37.12,30.0,22.0028,53,141,194,Normal
5227,2011-08-10,Fall,16,No,Wed,Yes,Good,35.26,37.12,26.0,19.999499999999998,76,206,282,Normal
5228,2011-08-10,Fall,17,No,Wed,Yes,Good,34.44,35.605,26.0,19.999499999999998,71,513,584,Normal
5229,2011-08-10,Fall,18,No,Wed,Yes,Good,33.62,35.605,28.000000000000004,19.999499999999998,70,489,559,Normal
5230,2011-08-10,Fall,19,No,Wed,Yes,Good,32.800000000000004,34.849999999999994,26.0,16.997899999999998,79,334,413,Normal
5231,2011-08-10,Fall,20,No,Wed,Yes,Good,31.16,33.335,31.0,8.9981,59,253,312,Normal
5232,2011-08-10,Fall,21,No,Wed,Yes,Good,31.16,33.335,33.0,7.0015,47,162,209,Normal
5233,2011-08-10,Fall,22,No,Wed,Yes,Good,30.34,32.574999999999996,37.0,0.0,17,122,139,Normal
5234,2011-08-10,Fall,23,No,Wed,Yes,Good,30.34,32.574999999999996,37.0,6.0032,14,94,108,Normal
5235,2011-08-11,Fall,0,No,Thu,Yes,Good,28.7,31.819999999999997,45.0,7.0015,6,40,46,Normal
5236,2011-08-11,Fall,1,No,Thu,Yes,Good,28.7,31.819999999999997,45.0,8.9981,9,17,26,Normal
5237,2011-08-11,Fall,2,No,Thu,Yes,Good,27.060000000000002,31.06,54.0,8.9981,3,8,11,Normal
5238,2011-08-11,Fall,3,No,Thu,Yes,Good,26.240000000000002,31.06,56.99999999999999,8.9981,2,7,9,Normal
5239,2011-08-11,Fall,4,No,Thu,Yes,Good,26.240000000000002,31.06,56.99999999999999,11.0014,1,4,5,Normal
5240,2011-08-11,Fall,5,No,Thu,Yes,Good,26.240000000000002,31.06,61.0,12.998000000000001,2,23,25,Normal
5241,2011-08-11,Fall,6,No,Thu,Yes,Good,25.419999999999998,30.305,65.0,11.0014,5,101,106,Normal
5242,2011-08-11,Fall,7,No,Thu,Yes,Good,27.060000000000002,31.06,54.0,8.9981,15,292,307,Normal
5243,2011-08-11,Fall,8,No,Thu,Yes,Good,28.7,31.819999999999997,45.0,11.0014,29,361,390,Normal
5244,2011-08-11,Fall,9,No,Thu,Yes,Good,29.52,32.574999999999996,39.0,15.001299999999999,31,166,197,Normal
5245,2011-08-11,Fall,10,No,Thu,Yes,Good,30.34,32.574999999999996,37.0,16.997899999999998,36,96,132,Normal
5246,2011-08-11,Fall,11,No,Thu,Yes,Good,31.16,33.335,35.0,16.997899999999998,59,128,187,Normal
5247,2011-08-11,Fall,12,No,Thu,Yes,Good,31.98,34.089999999999996,31.0,16.997899999999998,50,164,214,Normal
5248,2011-08-11,Fall,13,No,Thu,Yes,Good,31.16,33.335,31.0,15.001299999999999,51,166,217,Normal
5249,2011-08-11,Fall,14,No,Thu,Yes,Good,32.800000000000004,34.849999999999994,28.999999999999996,0.0,39,103,142,Normal
5250,2011-08-11,Fall,15,No,Thu,Yes,Good,32.800000000000004,34.849999999999994,28.999999999999996,19.999499999999998,52,126,178,Normal
5251,2011-08-11,Fall,16,No,Thu,Yes,Good,32.800000000000004,34.849999999999994,27.0,12.998000000000001,57,241,298,Normal
5252,2011-08-11,Fall,17,No,Thu,Yes,Good,32.800000000000004,34.849999999999994,28.999999999999996,16.997899999999998,96,486,582,Normal
5253,2011-08-11,Fall,18,No,Thu,Yes,Good,31.98,34.089999999999996,28.999999999999996,6.0032,74,497,571,Normal
5254,2011-08-11,Fall,19,No,Thu,Yes,Good,30.34,32.574999999999996,35.0,12.998000000000001,48,323,371,Normal
5255,2011-08-11,Fall,20,No,Thu,Yes,Good,29.52,32.574999999999996,37.0,8.9981,56,232,288,Normal
5256,2011-08-11,Fall,21,No,Thu,Yes,Good,28.7,32.574999999999996,48.0,6.0032,35,171,206,Normal
5257,2011-08-11,Fall,22,No,Thu,Yes,Good,28.7,32.574999999999996,48.0,0.0,34,123,157,Normal
5258,2011-08-11,Fall,23,No,Thu,Yes,Good,27.060000000000002,31.06,50.0,11.0014,22,105,127,Normal
5259,2011-08-12,Fall,0,No,Fri,Yes,Good,26.240000000000002,31.06,53.0,11.0014,12,53,65,Normal
5260,2011-08-12,Fall,1,No,Fri,Yes,Good,26.240000000000002,31.06,53.0,8.9981,4,19,23,Normal
5261,2011-08-12,Fall,2,No,Fri,Yes,Good,25.419999999999998,31.06,56.99999999999999,12.998000000000001,0,15,15,Normal
5262,2011-08-12,Fall,3,No,Fri,Yes,Good,25.419999999999998,31.06,53.0,11.0014,0,9,9,Normal
5263,2011-08-12,Fall,4,No,Fri,Yes,Good,25.419999999999998,31.06,53.0,8.9981,0,5,5,Normal
5264,2011-08-12,Fall,5,No,Fri,Yes,Good,24.599999999999998,31.06,56.00000000000001,8.9981,2,24,26,Normal
5265,2011-08-12,Fall,6,No,Fri,Yes,Good,25.419999999999998,31.06,50.0,8.9981,3,73,76,Normal
5266,2011-08-12,Fall,7,No,Fri,Yes,Good,26.240000000000002,31.06,44.0,11.0014,17,247,264,Normal
5267,2011-08-12,Fall,8,No,Fri,Yes,Good,27.880000000000003,31.819999999999997,39.0,15.001299999999999,29,397,426,Normal
5268,2011-08-12,Fall,9,No,Fri,Yes,Good,29.52,32.574999999999996,34.0,8.9981,27,178,205,Normal
5269,2011-08-12,Fall,10,No,Fri,Yes,Good,30.34,32.574999999999996,33.0,7.0015,44,86,130,Normal
5270,2011-08-12,Fall,11,No,Fri,Yes,Good,31.16,33.335,28.999999999999996,0.0,48,108,156,Normal
5271,2011-08-12,Fall,12,No,Fri,Yes,Good,32.800000000000004,34.849999999999994,27.0,0.0,55,167,222,Normal
5272,2011-08-12,Fall,13,No,Fri,Yes,Good,31.98,34.089999999999996,28.999999999999996,6.0032,74,179,253,Normal
5273,2011-08-12,Fall,14,No,Fri,Yes,Good,32.800000000000004,34.849999999999994,28.999999999999996,12.998000000000001,51,135,186,Normal
5274,2011-08-12,Fall,15,No,Fri,Yes,Good,32.800000000000004,34.849999999999994,28.999999999999996,11.0014,59,190,249,Normal
5275,2011-08-12,Fall,16,No,Fri,Yes,Good,33.62,35.605,28.000000000000004,0.0,68,266,334,Normal
5276,2011-08-12,Fall,17,No,Fri,Yes,Good,33.62,35.605,26.0,0.0,93,423,516,Normal
5277,2011-08-12,Fall,18,No,Fri,Yes,Good,31.16,34.089999999999996,40.0,19.999499999999998,89,376,465,Normal
5278,2011-08-12,Fall,19,No,Fri,Yes,Good,30.34,33.335,42.0,15.001299999999999,101,284,385,Normal
5279,2011-08-12,Fall,20,No,Fri,Yes,Good,29.52,32.574999999999996,42.0,15.001299999999999,77,210,287,Normal
5280,2011-08-12,Fall,21,No,Fri,Yes,Good,28.7,32.574999999999996,48.0,8.9981,73,153,226,Normal
5281,2011-08-12,Fall,22,No,Fri,Yes,Good,27.880000000000003,31.819999999999997,51.0,0.0,74,157,231,Normal
5282,2011-08-12,Fall,23,No,Fri,Yes,Good,27.880000000000003,31.819999999999997,51.0,0.0,51,100,151,Normal
5283,2011-08-13,Fall,0,No,Sat,No,Good,27.880000000000003,31.819999999999997,51.0,7.0015,15,69,84,Normal
5284,2011-08-13,Fall,1,No,Sat,No,Not Good,27.880000000000003,31.819999999999997,56.99999999999999,6.0032,13,64,77,Normal
5285,2011-08-13,Fall,2,No,Sat,No,Good,27.880000000000003,31.819999999999997,56.99999999999999,0.0,16,58,74,Normal
5286,2011-08-13,Fall,3,No,Sat,No,Good,27.060000000000002,31.06,65.0,8.9981,9,18,27,Normal
5287,2011-08-13,Fall,4,No,Sat,No,Not Good,26.240000000000002,30.305,73.0,8.9981,5,5,10,Normal
5288,2011-08-13,Fall,5,No,Sat,No,Good,26.240000000000002,30.305,73.0,7.0015,3,15,18,Normal
5289,2011-08-13,Fall,6,No,Sat,No,Good,26.240000000000002,30.305,73.0,6.0032,3,19,22,Normal
5290,2011-08-13,Fall,7,No,Sat,No,Not Good,27.060000000000002,31.06,74.0,12.998000000000001,10,34,44,Normal
5291,2011-08-13,Fall,8,No,Sat,No,Not Good,28.7,32.574999999999996,65.0,11.0014,28,90,118,Normal
5292,2011-08-13,Fall,9,No,Sat,No,Not Good,28.7,33.335,74.0,11.0014,70,138,208,Normal
5293,2011-08-13,Fall,10,No,Sat,No,Not Good,29.52,34.849999999999994,74.0,15.001299999999999,97,163,260,Normal
5294,2011-08-13,Fall,11,No,Sat,No,Not Good,30.34,34.849999999999994,70.0,12.998000000000001,122,192,314,Normal
5295,2011-08-13,Fall,12,No,Sat,No,Not Good,27.060000000000002,29.544999999999998,89.0,11.0014,175,246,421,Panas
5296,2011-08-13,Fall,13,No,Sat,No,Not Good,30.34,35.605,74.0,22.0028,61,92,153,Normal
5297,2011-08-13,Fall,14,No,Sat,No,Good,30.34,34.849999999999994,70.0,16.997899999999998,113,146,259,Normal
5298,2011-08-13,Fall,15,No,Sat,No,Nearly Bad,27.880000000000003,31.819999999999997,79.0,23.9994,150,208,358,Normal
5299,2011-08-13,Fall,16,No,Sat,No,Not Good,28.7,33.335,74.0,19.0012,148,133,281,Normal
5300,2011-08-13,Fall,17,No,Sat,No,Not Good,29.52,34.849999999999994,74.0,16.997899999999998,97,172,269,Normal
5301,2011-08-13,Fall,18,No,Sat,No,Good,28.7,33.335,74.0,15.001299999999999,123,169,292,Normal
5302,2011-08-13,Fall,19,No,Sat,No,Not Good,27.880000000000003,31.819999999999997,79.0,19.0012,67,170,237,Normal
5303,2011-08-13,Fall,20,No,Sat,No,Not Good,27.880000000000003,31.819999999999997,83.0,15.001299999999999,78,105,183,Normal
5304,2011-08-13,Fall,21,No,Sat,No,Not Good,27.880000000000003,31.819999999999997,83.0,26.0027,40,127,167,Normal
5305,2011-08-13,Fall,22,No,Sat,No,Not Good,27.880000000000003,31.819999999999997,83.0,26.0027,36,118,154,Normal
5306,2011-08-13,Fall,23,No,Sat,No,Not Good,27.060000000000002,30.305,83.0,22.0028,25,95,120,Normal
5307,2011-08-14,Fall,0,No,Sun,No,Nearly Bad,27.060000000000002,30.305,83.0,19.999499999999998,19,71,90,Normal
5308,2011-08-14,Fall,1,No,Sun,No,Nearly Bad,26.240000000000002,28.79,89.0,15.001299999999999,16,57,73,Panas
5309,2011-08-14,Fall,2,No,Sun,No,Nearly Bad,26.240000000000002,28.79,89.0,15.001299999999999,13,49,62,Panas
5310,2011-08-14,Fall,3,No,Sun,No,Not Good,26.240000000000002,28.03,94.0,16.997899999999998,5,22,27,Panas
5311,2011-08-14,Fall,4,No,Sun,No,Nearly Bad,26.240000000000002,28.03,94.0,12.998000000000001,1,2,3,Panas
5312,2011-08-14,Fall,5,No,Sun,No,Not Good,26.240000000000002,28.03,94.0,11.0014,1,9,10,Panas
5313,2011-08-14,Fall,6,No,Sun,No,Not Good,26.240000000000002,28.03,94.0,7.0015,2,4,6,Panas
5314,2011-08-14,Fall,7,No,Sun,No,Not Good,27.060000000000002,29.544999999999998,89.0,12.998000000000001,4,20,24,Panas
5315,2011-08-14,Fall,8,No,Sun,No,Not Good,27.060000000000002,29.544999999999998,89.0,19.0012,20,21,41,Panas
5316,2011-08-14,Fall,9,No,Sun,No,Nearly Bad,27.060000000000002,29.544999999999998,89.0,19.0012,27,76,103,Panas
5317,2011-08-14,Fall,10,No,Sun,No,Good,28.7,33.335,79.0,15.001299999999999,67,116,183,Normal
5318,2011-08-14,Fall,11,No,Sun,No,Good,28.7,33.335,79.0,12.998000000000001,81,117,198,Normal
5319,2011-08-14,Fall,12,No,Sun,No,Not Good,28.7,33.335,79.0,15.001299999999999,98,183,281,Normal
5320,2011-08-14,Fall,13,No,Sun,No,Good,29.52,34.849999999999994,74.0,16.997899999999998,144,233,377,Normal
5321,2011-08-14,Fall,14,No,Sun,No,Good,30.34,34.849999999999994,70.0,12.998000000000001,126,244,370,Normal
5322,2011-08-14,Fall,15,No,Sun,No,Good,30.34,34.849999999999994,66.0,12.998000000000001,128,203,331,Normal
5323,2011-08-14,Fall,16,No,Sun,No,Good,30.34,34.849999999999994,66.0,11.0014,116,176,292,Normal
5324,2011-08-14,Fall,17,No,Sun,No,Good,31.16,35.605,62.0,8.9981,133,196,329,Normal
5325,2011-08-14,Fall,18,No,Sun,No,Good,30.34,34.849999999999994,66.0,11.0014,125,222,347,Normal
5326,2011-08-14,Fall,19,No,Sun,No,Good,29.52,34.849999999999994,74.0,15.001299999999999,75,184,259,Normal
5327,2011-08-14,Fall,20,No,Sun,No,Good,28.7,33.335,84.0,11.0014,67,126,193,Normal
5328,2011-08-14,Fall,21,No,Sun,No,Nearly Bad,24.599999999999998,27.275,88.0,32.9975,51,104,155,Panas
5329,2011-08-14,Fall,22,No,Sun,No,Nearly Bad,24.599999999999998,27.275,88.0,32.9975,14,25,39,Panas
5330,2011-08-14,Fall,23,No,Sun,No,Nearly Bad,24.599999999999998,28.03,83.0,0.0,5,22,27,Panas
5331,2011-08-15,Fall,0,No,Mon,Yes,Nearly Bad,24.599999999999998,27.275,88.0,6.0032,7,18,25,Panas
5332,2011-08-15,Fall,1,No,Mon,Yes,Not Good,24.599999999999998,27.275,88.0,8.9981,1,9,10,Panas
5333,2011-08-15,Fall,2,No,Mon,Yes,Not Good,24.599999999999998,28.03,83.0,0.0,0,3,3,Panas
5334,2011-08-15,Fall,3,No,Mon,Yes,Good,24.599999999999998,28.03,83.0,12.998000000000001,1,6,7,Panas
5335,2011-08-15,Fall,4,No,Mon,Yes,Good,24.599999999999998,28.03,83.0,8.9981,1,4,5,Panas
5336,2011-08-15,Fall,5,No,Mon,Yes,Not Good,24.599999999999998,27.275,88.0,12.998000000000001,3,14,17,Panas
5337,2011-08-15,Fall,6,No,Mon,Yes,Good,24.599999999999998,27.275,88.0,16.997899999999998,3,87,90,Panas
5338,2011-08-15,Fall,7,No,Mon,Yes,Good,24.599999999999998,27.275,88.0,16.997899999999998,10,248,258,Panas
5339,2011-08-15,Fall,8,No,Mon,Yes,Good,26.240000000000002,29.544999999999998,78.0,22.0028,29,326,355,Panas
5340,2011-08-15,Fall,9,No,Mon,Yes,Good,26.240000000000002,29.544999999999998,78.0,22.0028,52,170,222,Panas
5341,2011-08-15,Fall,10,No,Mon,Yes,Good,27.880000000000003,31.819999999999997,69.0,19.0012,54,87,141,Normal
5342,2011-08-15,Fall,11,No,Mon,Yes,Not Good,29.52,34.089999999999996,62.0,16.997899999999998,41,112,153,Normal
5343,2011-08-15,Fall,12,No,Mon,Yes,Good,30.34,34.089999999999996,57.99999999999999,19.0012,62,116,178,Normal
5344,2011-08-15,Fall,13,No,Mon,Yes,Good,31.98,35.605,52.0,19.0012,53,140,193,Normal
5345,2011-08-15,Fall,14,No,Mon,Yes,Good,30.34,34.089999999999996,55.00000000000001,6.0032,56,95,151,Normal
5346,2011-08-15,Fall,15,No,Mon,Yes,Nearly Bad,30.34,34.089999999999996,55.00000000000001,19.999499999999998,49,133,182,Normal
5347,2011-08-15,Fall,16,No,Mon,Yes,Good,30.34,34.089999999999996,55.00000000000001,22.0028,58,225,283,Normal
5348,2011-08-15,Fall,17,No,Mon,Yes,Good,30.34,33.335,51.0,19.0012,59,471,530,Normal
5349,2011-08-15,Fall,18,No,Mon,Yes,Good,28.7,32.574999999999996,65.0,12.998000000000001,70,413,483,Normal
5350,2011-08-15,Fall,19,No,Mon,Yes,Good,28.7,32.574999999999996,65.0,0.0,54,343,397,Normal
5351,2011-08-15,Fall,20,No,Mon,Yes,Good,27.060000000000002,31.06,74.0,8.9981,45,240,285,Normal
5352,2011-08-15,Fall,21,No,Mon,Yes,Good,27.060000000000002,31.06,65.0,12.998000000000001,34,150,184,Normal
5353,2011-08-15,Fall,22,No,Mon,Yes,Good,27.060000000000002,31.06,69.0,16.997899999999998,22,76,98,Normal
5354,2011-08-15,Fall,23,No,Mon,Yes,Good,26.240000000000002,30.305,69.0,15.001299999999999,11,77,88,Normal
5355,2011-08-16,Fall,0,No,Tue,Yes,Good,26.240000000000002,30.305,69.0,7.0015,8,23,31,Normal
5356,2011-08-16,Fall,1,No,Tue,Yes,Good,26.240000000000002,30.305,69.0,11.0014,4,12,16,Normal
5357,2011-08-16,Fall,2,No,Tue,Yes,Good,25.419999999999998,29.544999999999998,73.0,15.001299999999999,1,3,4,Panas
5358,2011-08-16,Fall,3,No,Tue,Yes,Good,25.419999999999998,29.544999999999998,73.0,15.001299999999999,1,5,6,Panas
5359,2011-08-16,Fall,4,No,Tue,Yes,Good,26.240000000000002,30.305,69.0,19.999499999999998,0,5,5,Normal
5360,2011-08-16,Fall,5,No,Tue,Yes,Good,25.419999999999998,29.544999999999998,73.0,19.0012,1,29,30,Panas
5361,2011-08-16,Fall,6,No,Tue,Yes,Good,25.419999999999998,29.544999999999998,73.0,22.0028,4,115,119,Panas
5362,2011-08-16,Fall,7,No,Tue,Yes,Good,26.240000000000002,30.305,69.0,16.997899999999998,18,328,346,Normal
5363,2011-08-16,Fall,8,No,Tue,Yes,Good,28.7,32.574999999999996,57.99999999999999,30.002599999999997,24,417,441,Normal
5364,2011-08-16,Fall,9,No,Tue,Yes,Good,27.880000000000003,31.819999999999997,61.0,19.0012,27,171,198,Normal
5365,2011-08-16,Fall,10,No,Tue,Yes,Good,28.7,32.574999999999996,57.99999999999999,26.0027,28,83,111,Normal
5366,2011-08-16,Fall,11,No,Tue,Yes,Good,30.34,33.335,51.0,15.001299999999999,40,110,150,Normal
5367,2011-08-16,Fall,12,No,Tue,Yes,Good,31.16,34.089999999999996,48.0,22.0028,42,120,162,Normal
5368,2011-08-16,Fall,13,No,Tue,Yes,Good,31.16,34.089999999999996,48.0,19.999499999999998,45,147,192,Normal
5369,2011-08-16,Fall,14,No,Tue,Yes,Good,31.16,34.089999999999996,45.0,27.999299999999998,65,117,182,Normal
5370,2011-08-16,Fall,15,No,Tue,Yes,Good,32.800000000000004,35.605,41.0,19.999499999999998,36,123,159,Normal
5371,2011-08-16,Fall,16,No,Tue,Yes,Good,32.800000000000004,35.605,41.0,15.001299999999999,55,248,303,Normal
5372,2011-08-16,Fall,17,No,Tue,Yes,Good,31.16,34.089999999999996,45.0,22.0028,75,525,600,Normal
5373,2011-08-16,Fall,18,No,Tue,Yes,Good,31.16,34.089999999999996,45.0,15.001299999999999,54,516,570,Normal
5374,2011-08-16,Fall,19,No,Tue,Yes,Good,30.34,33.335,48.0,12.998000000000001,56,320,376,Normal
5375,2011-08-16,Fall,20,No,Tue,Yes,Good,30.34,33.335,51.0,0.0,48,232,280,Normal
5376,2011-08-16,Fall,21,No,Tue,Yes,Good,29.52,33.335,54.0,0.0,38,177,215,Normal
5377,2011-08-16,Fall,22,No,Tue,Yes,Good,28.7,32.574999999999996,61.0,0.0,31,121,152,Normal
5378,2011-08-16,Fall,23,No,Tue,Yes,Good,27.060000000000002,31.06,65.0,8.9981,20,57,77,Normal
5379,2011-08-17,Fall,0,No,Wed,Yes,Good,27.060000000000002,31.06,69.0,6.0032,8,16,24,Normal
5380,2011-08-17,Fall,1,No,Wed,Yes,Good,26.240000000000002,30.305,73.0,11.0014,2,12,14,Normal
5381,2011-08-17,Fall,2,No,Wed,Yes,Good,27.060000000000002,31.06,69.0,0.0,0,6,6,Normal
5382,2011-08-17,Fall,3,No,Wed,Yes,Good,26.240000000000002,29.544999999999998,78.0,0.0,1,4,5,Panas
5383,2011-08-17,Fall,4,No,Wed,Yes,Good,26.240000000000002,30.305,73.0,0.0,0,5,5,Normal
5384,2011-08-17,Fall,5,No,Wed,Yes,Good,26.240000000000002,30.305,73.0,0.0,0,28,28,Normal
5385,2011-08-17,Fall,6,No,Wed,Yes,Good,25.419999999999998,29.544999999999998,78.0,0.0,4,101,105,Panas
5386,2011-08-17,Fall,7,No,Wed,Yes,Good,27.060000000000002,31.06,65.0,6.0032,12,296,308,Normal
5387,2011-08-17,Fall,8,No,Wed,Yes,Good,28.7,32.574999999999996,54.0,11.0014,35,452,487,Normal
5388,2011-08-17,Fall,9,No,Wed,Yes,Good,30.34,33.335,48.0,6.0032,31,178,209,Normal
5389,2011-08-17,Fall,10,No,Wed,Yes,Good,31.16,34.089999999999996,43.0,6.0032,27,91,118,Normal
5390,2011-08-17,Fall,11,No,Wed,Yes,Good,31.98,34.849999999999994,43.0,7.0015,20,108,128,Normal
5391,2011-08-17,Fall,12,No,Wed,Yes,Good,32.800000000000004,36.364999999999995,43.0,19.0012,26,163,189,Normal
5392,2011-08-17,Fall,13,No,Wed,Yes,Good,32.800000000000004,35.605,41.0,12.998000000000001,38,138,176,Normal
5393,2011-08-17,Fall,14,No,Wed,Yes,Good,33.62,36.364999999999995,36.0,11.0014,54,138,192,Normal
5394,2011-08-17,Fall,15,No,Wed,Yes,Good,32.800000000000004,36.364999999999995,43.0,8.9981,42,117,159,Normal
5395,2011-08-17,Fall,16,No,Wed,Yes,Good,33.62,37.12,43.0,15.001299999999999,62,238,300,Normal
5396,2011-08-17,Fall,17,No,Wed,Yes,Good,32.800000000000004,37.12,49.0,15.001299999999999,46,506,552,Normal
5397,2011-08-17,Fall,18,No,Wed,Yes,Good,31.16,34.849999999999994,55.00000000000001,16.997899999999998,86,470,556,Normal
5398,2011-08-17,Fall,19,No,Wed,Yes,Good,31.16,34.849999999999994,55.00000000000001,15.001299999999999,50,297,347,Normal
5399,2011-08-17,Fall,20,No,Wed,Yes,Good,30.34,34.089999999999996,57.99999999999999,16.997899999999998,37,243,280,Normal
5400,2011-08-17,Fall,21,No,Wed,Yes,Good,29.52,34.089999999999996,62.0,15.001299999999999,38,192,230,Normal
5401,2011-08-17,Fall,22,No,Wed,Yes,Good,28.7,32.574999999999996,65.0,12.998000000000001,29,142,171,Normal
5402,2011-08-17,Fall,23,No,Wed,Yes,Good,28.7,32.574999999999996,65.0,19.0012,20,85,105,Normal
5403,2011-08-18,Fall,0,No,Thu,Yes,Good,27.880000000000003,31.819999999999997,65.0,8.9981,18,38,56,Normal
5404,2011-08-18,Fall,1,No,Thu,Yes,Not Good,27.060000000000002,31.06,65.0,11.0014,13,11,24,Normal
5405,2011-08-18,Fall,2,No,Thu,Yes,Good,27.060000000000002,31.06,65.0,15.001299999999999,2,4,6,Normal
5406,2011-08-18,Fall,3,No,Thu,Yes,Good,27.060000000000002,31.06,69.0,19.0012,0,6,6,Normal
5407,2011-08-18,Fall,4,No,Thu,Yes,Good,26.240000000000002,30.305,73.0,15.001299999999999,0,9,9,Normal
5408,2011-08-18,Fall,5,No,Thu,Yes,Good,26.240000000000002,29.544999999999998,78.0,19.0012,0,27,27,Panas
5409,2011-08-18,Fall,6,No,Thu,Yes,Not Good,26.240000000000002,29.544999999999998,78.0,16.997899999999998,6,97,103,Panas
5410,2011-08-18,Fall,7,No,Thu,Yes,Good,26.240000000000002,29.544999999999998,78.0,19.999499999999998,19,289,308,Panas
5411,2011-08-18,Fall,8,No,Thu,Yes,Good,27.060000000000002,31.06,74.0,19.0012,27,393,420,Normal
5412,2011-08-18,Fall,9,No,Thu,Yes,Good,29.52,34.089999999999996,66.0,16.997899999999998,42,186,228,Normal
5413,2011-08-18,Fall,10,No,Thu,Yes,Good,30.34,34.849999999999994,66.0,16.997899999999998,37,92,129,Normal
5414,2011-08-18,Fall,11,No,Thu,Yes,Good,31.16,35.605,57.99999999999999,16.997899999999998,44,97,141,Normal
5415,2011-08-18,Fall,12,No,Thu,Yes,Good,32.800000000000004,37.12,52.0,19.0012,34,139,173,Normal
5416,2011-08-18,Fall,13,No,Thu,Yes,Good,32.800000000000004,37.12,52.0,23.9994,33,154,187,Normal
5417,2011-08-18,Fall,14,No,Thu,Yes,Good,33.62,37.88,46.0,22.0028,67,115,182,Normal
5418,2011-08-18,Fall,15,No,Thu,Yes,Good,32.800000000000004,36.364999999999995,46.0,23.9994,56,118,174,Normal
5419,2011-08-18,Fall,16,No,Thu,Yes,Good,32.800000000000004,36.364999999999995,46.0,23.9994,49,196,245,Normal
